date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2022-03-04,2022,3,4,9,4,0,0,13.31,3.18,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,58,5.75,0.0,0,333.5,333.5,350,0,9,S030,3.43,0.403
2023-04-03,2023,4,3,14,0,0,0,8.68,1.06,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0093,BrandC Soap,Personal Care,Soap,BrandC,65,4.61,0.0,0,299.65,299.65,239,0,7,S014,2.5,0.457
2021-10-24,2021,10,24,42,6,1,0,13.45,3.34,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0032,BrandB Chocolate,Snacks,Chocolate,BrandB,53,12.6,0.0,0,667.8,667.8,347,0,7,S038,9.36,0.257
2022-11-18,2022,11,18,46,4,0,0,13.42,3.57,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0028,BrandD Chips,Snacks,Chips,BrandD,127,9.37,0.0,0,1189.99,1189.99,323,0,7,S045,5.06,0.46
2022-04-15,2022,4,15,15,4,0,0,12.41,1.58,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0077,BrandE Softener,Home Care,Softener,BrandE,73,3.03,0.15,1,221.19,188.01,247,0,5,S056,1.61,0.32
2022-02-26,2022,2,26,8,5,1,0,12.82,4.42,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0016,BrandD Water,Beverages,Water,BrandD,23,9.51,0.0,0,218.73,218.73,479,0,5,S004,6.42,0.325
2023-11-08,2023,11,8,45,2,0,0,12.47,0.72,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,20,11.8,0.0,0,236.0,236.0,269,0,6,S040,8.57,0.274
2022-12-14,2022,12,14,50,2,0,0,12.52,4.34,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,9,1.36,0.0,0,12.24,12.24,324,0,6,S032,0.92,0.322
2022-03-22,2022,3,22,12,1,0,0,15.04,2.04,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,40,4.19,0.0,0,167.6,167.6,323,0,7,S015,2.04,0.513
2023-06-29,2023,6,29,26,3,0,0,12.27,1.31,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0005,BrandE Soda,Beverages,Soda,BrandE,72,9.42,0.0,0,678.24,678.24,279,0,7,S019,5.98,0.366
2021-11-05,2021,11,5,44,4,0,0,17.76,0.14,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0029,BrandE Chips,Snacks,Chips,BrandE,33,2.24,0.0,0,73.92,73.92,441,0,6,S012,1.47,0.346
2022-05-29,2022,5,29,21,6,1,0,15.15,1.94,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,87,13.42,0.0,0,1167.54,1167.54,34,0,3,S052,7.5,0.441
2023-07-26,2023,7,26,30,2,0,0,15.25,3.3,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,21,14.11,0.0,0,296.31,296.31,519,0,9,S020,8.36,0.408
2023-07-03,2023,7,3,27,0,0,0,7.21,3.1,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,7,10.49,0.0,0,73.43,73.43,197,0,8,S005,5.38,0.487
2021-04-10,2021,4,10,14,5,1,0,8.34,1.6,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0027,BrandC Chips,Snacks,Chips,BrandC,106,14.15,0.1,1,1499.9,1349.91,241,0,3,S021,7.99,0.335
2023-04-29,2023,4,29,17,5,1,0,15.15,2.72,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0034,BrandD Chocolate,Snacks,Chocolate,BrandD,125,2.97,0.0,0,371.25,371.25,347,0,7,S005,1.83,0.385
2022-05-07,2022,5,7,18,5,1,0,12.38,3.13,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0017,BrandE Water,Beverages,Water,BrandE,77,1.91,0.0,0,147.07,147.07,253,0,8,S031,0.93,0.511
2023-03-15,2023,3,15,11,2,0,0,11.64,1.37,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,34,5.4,0.0,0,183.6,183.6,337,0,7,S050,3.47,0.358
2022-12-15,2022,12,15,50,3,0,0,12.11,3.37,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,28,5.75,0.0,0,161.0,161.0,247,0,9,S052,3.46,0.398
2022-12-08,2022,12,8,49,3,0,0,7.81,3.26,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0093,BrandC Soap,Personal Care,Soap,BrandC,74,4.61,0.0,0,341.14,341.14,340,0,6,S030,2.92,0.366
2021-08-18,2021,8,18,33,2,0,0,13.13,1.9,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0072,BrandF Detergent,Home Care,Detergent,BrandF,22,7.96,0.0,0,175.12,175.12,451,0,7,S025,3.91,0.508
2023-07-12,2023,7,12,28,2,0,0,11.3,0.78,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,13,5.77,0.0,0,75.01,75.01,314,0,8,S003,3.74,0.352
2022-03-02,2022,3,2,9,2,0,0,8.65,5.18,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0073,BrandA Softener,Home Care,Softener,BrandA,7,4.99,0.0,0,34.93,34.93,395,0,4,S030,2.49,0.501
2022-12-07,2022,12,7,49,2,0,0,17.64,4.0,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0002,BrandB Soda,Beverages,Soda,BrandB,76,11.25,0.0,0,855.0,855.0,257,0,8,S013,8.04,0.285
2023-09-24,2023,9,24,38,6,1,0,10.59,1.45,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0002,BrandB Soda,Beverages,Soda,BrandB,60,11.25,0.0,0,675.0,675.0,316,0,5,S001,7.65,0.32
2022-12-23,2022,12,23,51,4,0,0,18.77,1.12,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0085,BrandA Shampoo,Personal Care,Shampoo,BrandA,61,1.57,0.0,0,95.77,95.77,345,0,7,S036,0.77,0.512
2021-02-22,2021,2,22,8,0,0,0,7.58,1.65,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0081,BrandC Cleaner,Home Care,Cleaner,BrandC,65,6.15,0.0,0,399.75,399.75,188,0,7,S046,2.84,0.538
2021-11-15,2021,11,15,46,0,0,0,9.54,1.14,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0056,BrandB Milk,Dairy,Milk,BrandB,16,5.06,0.0,0,80.96,80.96,159,0,6,S006,3.71,0.266
2022-11-29,2022,11,29,48,1,0,0,12.71,3.82,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,91,11.16,0.1,1,1015.56,914.0,467,0,8,S060,6.16,0.348
2023-09-24,2023,9,24,38,6,1,0,10.59,1.45,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0081,BrandC Cleaner,Home Care,Cleaner,BrandC,86,6.15,0.0,0,528.9,528.9,199,0,6,S039,3.94,0.359
2021-11-30,2021,11,30,48,1,0,0,22.3,2.81,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,52,2.68,0.0,0,139.36,139.36,401,0,8,S023,1.6,0.402
2021-12-01,2021,12,1,48,2,0,0,8.26,0.97,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,47,2.68,0.0,0,125.96,125.96,296,0,7,S011,1.27,0.528
2021-07-03,2021,7,3,26,5,1,0,6.76,1.52,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,86,2.71,0.0,0,233.06,233.06,224,0,6,S038,1.24,0.542
2022-08-11,2022,8,11,32,3,0,0,3.19,3.28,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0004,BrandD Soda,Beverages,Soda,BrandD,15,1.81,0.0,0,27.15,27.15,341,1,7,S037,1.15,0.367
2022-07-17,2022,7,17,28,6,1,0,8.22,1.77,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0007,BrandA Juice,Beverages,Juice,BrandA,72,12.65,0.0,0,910.8,910.8,255,0,8,S060,9.25,0.269
2022-11-13,2022,11,13,45,6,1,0,13.54,7.22,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0004,BrandD Soda,Beverages,Soda,BrandD,19,1.81,0.0,0,34.39,34.39,316,1,8,S057,1.25,0.307
2021-10-06,2021,10,6,40,2,0,0,11.85,3.27,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0016,BrandD Water,Beverages,Water,BrandD,18,9.51,0.0,0,171.18,171.18,266,0,8,S042,5.58,0.414
2023-03-25,2023,3,25,12,5,1,0,13.74,1.31,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,72,4.93,0.0,0,354.96,354.96,317,0,4,S015,2.64,0.466
2022-08-24,2022,8,24,34,2,0,0,14.47,2.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,52,4.33,0.0,0,225.16,225.16,264,0,7,S011,2.07,0.522
2022-01-01,2022,1,1,52,5,1,1,13.74,1.94,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,74,13.61,0.0,0,1007.14,1007.14,403,0,8,S015,9.65,0.291
2021-05-03,2021,5,3,18,0,0,0,12.99,0.95,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,27,5.49,0.0,0,148.23,148.23,323,0,5,S053,2.92,0.468
2023-04-02,2023,4,2,13,6,1,0,9.33,3.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0059,BrandE Milk,Dairy,Milk,BrandE,8,12.25,0.0,0,98.0,98.0,261,0,10,S054,6.5,0.47
2022-05-11,2022,5,11,19,2,0,0,10.28,1.57,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,12,6.84,0.0,0,82.08,82.08,363,0,5,S051,5.04,0.263
2022-01-10,2022,1,10,2,0,0,0,13.48,4.59,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0058,BrandD Milk,Dairy,Milk,BrandD,111,9.87,0.0,0,1095.57,1095.57,300,0,7,S048,7.39,0.251
2023-12-23,2023,12,23,51,5,1,0,13.31,6.29,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,81,12.3,0.0,0,996.3,996.3,332,0,6,S002,8.05,0.346
2023-08-14,2023,8,14,33,0,0,0,13.72,0.69,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,16,1.36,0.0,0,21.76,21.76,159,0,5,S034,1.01,0.254
2023-01-07,2023,1,7,1,5,1,0,12.19,5.29,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0018,BrandF Water,Beverages,Water,BrandF,30,14.52,0.0,0,435.6,435.6,334,1,9,S018,7.89,0.457
2021-05-13,2021,5,13,19,3,0,0,4.13,1.49,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,79,4.93,0.0,0,389.47,389.47,257,0,5,S011,2.32,0.53
2023-08-06,2023,8,6,31,6,1,0,7.36,5.91,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0016,BrandD Water,Beverages,Water,BrandD,98,9.51,0.2,1,931.98,745.58,330,0,4,S005,4.41,0.337
2023-03-23,2023,3,23,12,3,0,0,7.93,5.14,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,83,1.08,0.0,0,89.64,89.64,435,0,6,S029,0.66,0.391
2022-10-01,2022,10,1,39,5,1,0,8.26,1.99,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0057,BrandC Milk,Dairy,Milk,BrandC,60,14.02,0.0,0,841.2,841.2,286,0,9,S016,9.54,0.319
2023-04-17,2023,4,17,16,0,0,0,9.37,2.79,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0060,BrandF Milk,Dairy,Milk,BrandF,38,13.5,0.0,0,513.0,513.0,352,0,8,S032,9.95,0.263
2021-07-14,2021,7,14,28,2,0,0,6.14,2.54,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0012,BrandF Juice,Beverages,Juice,BrandF,120,5.09,0.2,1,610.8,488.64,348,0,2,S020,3.78,0.058
2023-01-26,2023,1,26,4,3,0,0,18.04,0.11,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,113,13.61,0.0,0,1537.93,1537.93,423,0,7,S047,7.1,0.478
2023-08-16,2023,8,16,33,2,0,0,10.89,0.99,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,72,11.79,0.1,1,848.88,763.99,212,0,9,S029,8.78,0.155
2022-03-13,2022,3,13,10,6,1,0,11.5,5.36,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,18,5.45,0.0,0,98.1,98.1,253,0,6,S014,2.65,0.513
2022-07-11,2022,7,11,28,0,0,0,11.74,1.05,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,40,12.44,0.0,0,497.6,497.6,170,0,8,S054,6.28,0.496
2023-10-19,2023,10,19,42,3,0,0,8.43,2.89,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0028,BrandD Chips,Snacks,Chips,BrandD,102,9.37,0.0,0,955.74,955.74,248,0,4,S044,5.14,0.452
2022-01-11,2022,1,11,2,1,0,0,15.21,4.86,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0076,BrandD Softener,Home Care,Softener,BrandD,27,13.72,0.0,0,370.44,370.44,310,0,7,S028,9.63,0.298
2021-07-01,2021,7,1,26,3,0,0,9.24,3.63,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,7,8.32,0.0,0,58.24,58.24,333,1,10,S045,6.04,0.275
2023-09-04,2023,9,4,36,0,0,0,9.03,0.12,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,43,11.65,0.0,0,500.95,500.95,317,0,9,S016,8.11,0.304
2021-02-22,2021,2,22,8,0,0,0,7.58,1.65,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,13,9.99,0.0,0,129.87,129.87,271,0,7,S038,6.88,0.311
2021-09-09,2021,9,9,36,3,0,0,9.43,1.6,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0046,BrandD Nuts,Snacks,Nuts,BrandD,64,2.67,0.0,0,170.88,170.88,338,0,8,S050,1.75,0.344
2023-02-06,2023,2,6,6,0,0,0,11.43,6.35,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,74,4.19,0.0,0,310.06,310.06,401,0,6,S023,2.12,0.494
2023-02-03,2023,2,3,5,4,0,0,11.7,2.48,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,9,11.8,0.0,0,106.2,106.2,248,0,5,S014,7.2,0.39
2021-04-03,2021,4,3,13,5,1,0,8.19,3.47,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,57,10.9,0.0,0,621.3,621.3,311,0,8,S045,5.24,0.52
2021-03-13,2021,3,13,10,5,1,0,12.96,3.21,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0010,BrandD Juice,Beverages,Juice,BrandD,29,7.05,0.0,0,204.45,204.45,247,0,6,S014,3.32,0.529
2022-05-04,2022,5,4,18,2,0,0,10.87,1.22,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0053,BrandE Yogurt,Dairy,Yogurt,BrandE,39,13.71,0.0,0,534.69,534.69,317,0,11,S052,9.33,0.319
2021-04-14,2021,4,14,15,2,0,0,14.56,4.52,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,99,11.16,0.0,0,1104.84,1104.84,410,0,7,S028,5.07,0.546
2022-03-03,2022,3,3,9,3,0,0,6.68,10.28,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,58,13.95,0.0,0,809.1,809.1,196,0,5,S020,9.4,0.326
2023-01-06,2023,1,6,1,4,0,0,6.36,4.46,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,61,6.24,0.0,0,380.64,380.64,354,0,8,S028,3.12,0.501
2022-02-14,2022,2,14,7,0,0,0,10.29,3.91,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,1,1.36,0.0,0,1.36,1.36,251,1,5,S039,0.74,0.456
2023-07-04,2023,7,4,27,1,0,0,10.02,1.06,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,63,10.9,0.0,0,686.7,686.7,269,0,6,S027,8.01,0.265
2023-12-05,2023,12,5,49,1,0,0,7.81,2.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,15,5.45,0.0,0,81.75,81.75,373,0,7,S015,3.34,0.388
2023-02-27,2023,2,27,9,0,0,0,17.46,0.77,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,59,11.65,0.0,0,687.35,687.35,316,0,9,S023,7.85,0.327
2023-07-17,2023,7,17,29,0,0,0,16.41,4.93,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,107,5.36,0.0,0,573.52,573.52,256,0,7,S047,2.85,0.468
2021-08-04,2021,8,4,31,2,0,0,8.35,2.51,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,11,2.04,0.0,0,22.44,22.44,271,1,7,S030,1.39,0.317
2021-09-26,2021,9,26,38,6,1,0,15.47,1.37,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,18,8.42,0.0,0,151.56,151.56,345,0,9,S017,5.18,0.385
2023-02-22,2023,2,22,8,2,0,0,16.45,0.79,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,68,5.35,0.2,1,363.8,291.04,202,0,8,S003,2.73,0.29
2022-04-07,2022,4,7,14,3,0,0,5.53,4.9,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0014,BrandB Water,Beverages,Water,BrandB,17,3.8,0.0,0,64.6,64.6,405,0,8,S052,2.32,0.389
2021-10-21,2021,10,21,42,3,0,0,12.1,5.52,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,56,4.19,0.0,0,234.64,234.64,390,0,5,S052,2.81,0.328
2022-01-30,2022,1,30,4,6,1,0,16.87,1.08,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0025,BrandA Chips,Snacks,Chips,BrandA,32,8.65,0.0,0,276.8,276.8,335,0,6,S048,5.7,0.341
2022-10-09,2022,10,9,40,6,1,0,4.04,3.09,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,75,12.3,0.0,0,922.5,922.5,318,0,2,S020,6.02,0.511
2023-08-05,2023,8,5,31,5,1,0,10.44,3.6,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,122,2.3,0.0,0,280.6,280.6,197,0,9,S006,1.37,0.405
2023-09-27,2023,9,27,39,2,0,0,8.88,4.69,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,8,11.8,0.0,0,94.4,94.4,355,0,8,S040,7.2,0.39
2022-11-24,2022,11,24,47,3,0,0,11.91,0.99,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,16,8.42,0.0,0,134.72,134.72,347,1,7,S042,6.04,0.283
2023-05-21,2023,5,21,20,6,1,0,15.76,4.08,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,99,9.87,0.0,0,977.13,977.13,294,0,6,S054,7.25,0.265
2022-09-29,2022,9,29,39,3,0,0,11.81,2.31,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0057,BrandC Milk,Dairy,Milk,BrandC,36,14.02,0.0,0,504.72,504.72,354,0,2,S015,9.05,0.354
2023-06-04,2023,6,4,22,6,1,0,14.29,6.33,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0017,BrandE Water,Beverages,Water,BrandE,122,1.91,0.0,0,233.02,233.02,172,0,6,S002,0.95,0.504
2022-07-26,2022,7,26,30,1,0,0,15.62,1.43,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,10,1.36,0.0,0,13.6,13.6,243,0,4,S003,0.93,0.314
2023-12-30,2023,12,30,52,5,1,0,19.81,8.04,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,63,4.19,0.0,0,263.97,263.97,454,0,5,S049,2.83,0.325
2022-07-15,2022,7,15,28,4,0,0,15.54,3.4,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,40,8.32,0.0,0,332.8,332.8,319,0,6,S030,5.31,0.361
2021-02-14,2021,2,14,6,6,1,0,13.57,0.94,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,38,10.03,0.0,0,381.14,381.14,155,0,6,S045,5.66,0.436
2021-01-20,2021,1,20,3,2,0,0,9.74,2.2,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0008,BrandB Juice,Beverages,Juice,BrandB,15,3.55,0.0,0,53.25,53.25,312,0,10,S034,1.91,0.461
2021-10-11,2021,10,11,41,0,0,0,13.93,0.69,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,109,11.16,0.0,0,1216.44,1216.44,243,0,9,S043,7.94,0.288
2022-11-21,2022,11,21,47,0,0,0,15.17,3.95,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0076,BrandD Softener,Home Care,Softener,BrandD,45,13.72,0.0,0,617.4,617.4,120,0,4,S019,6.96,0.493
2022-09-27,2022,9,27,39,1,0,0,19.27,2.69,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,58,11.65,0.0,0,675.7,675.7,264,0,5,S055,7.05,0.395
2022-01-25,2022,1,25,4,1,0,0,18.01,1.51,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0027,BrandC Chips,Snacks,Chips,BrandC,66,14.15,0.0,0,933.9,933.9,293,0,7,S035,6.87,0.515
2021-09-17,2021,9,17,37,4,0,0,15.8,1.27,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,56,4.19,0.0,0,234.64,234.64,380,0,10,S049,2.51,0.4
2021-10-02,2021,10,2,39,5,1,0,10.13,0.22,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,63,11.65,0.0,0,733.95,733.95,317,0,5,S005,8.37,0.281
2023-10-04,2023,10,4,40,2,0,0,14.35,4.01,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0014,BrandB Water,Beverages,Water,BrandB,57,3.8,0.0,0,216.6,216.6,326,0,5,S053,1.77,0.534
2023-06-10,2023,6,10,23,5,1,0,14.7,3.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,16,1.36,0.0,0,21.76,21.76,176,0,6,S059,0.81,0.406
2022-02-28,2022,2,28,9,0,0,0,16.76,3.43,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0059,BrandE Milk,Dairy,Milk,BrandE,33,12.25,0.0,0,404.25,404.25,391,0,6,S041,5.91,0.517
2022-02-02,2022,2,2,5,2,0,0,11.0,2.0,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0046,BrandD Nuts,Snacks,Nuts,BrandD,61,2.67,0.0,0,162.87,162.87,350,0,5,S040,1.32,0.506
2021-08-25,2021,8,25,34,2,0,0,11.4,1.08,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,96,11.16,0.0,0,1071.36,1071.36,238,0,4,S001,5.69,0.49
2022-01-15,2022,1,15,2,5,1,0,16.06,0.08,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0007,BrandA Juice,Beverages,Juice,BrandA,27,12.65,0.0,0,341.55,341.55,502,0,3,S003,6.32,0.5
2021-01-19,2021,1,19,3,1,0,0,13.01,5.84,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0058,BrandD Milk,Dairy,Milk,BrandD,103,9.87,0.0,0,1016.61,1016.61,294,0,11,S051,5.73,0.42
